,link,program,regdate,title,view_day,view_total,view_week,crawling_day,crawling_time
4883,http://www.tving.com/pick/player/top/PKC-1336393,수미네 반찬,2020.04.17,"[예고] 글로벌 ′수미네′ 가즈아! 선생님, ′어슷썰기′ 영어로 뭔가요? ㅇ_ㅇ",427,2085,2027,2020.04.19,14
4884,http://www.tving.com/pick/player/top/PKC-1337072,"하이바이, 마마!",2020.04.18," [에필로그] 내 인생의 내일은 어제도, 오늘도 늘 당신이었습니다.",416,462,385,2020.04.19,14
4885,http://www.tving.com/pick/player/top/PKC-1337071,"하이바이, 마마!",2020.04.18, [16화 예고] 정말.. 가야겠어? 떠나려는 김태희와 붙잡는 이규형 그리고 이혼을 준비하는 고보결,389,507,351,2020.04.19,14
4886,http://www.tving.com/pick/player/top/PKC-1335947,슬기로운 의사생활,2020.04.16,[7화 예고] ＂뭔 일 있어?＂ 골프장 사건에 휘말린 정경호?,389,4065,2983,2020.04.19,14
4887,http://www.tving.com/pick/player/top/PKC-1337013,"하이바이, 마마!",2020.04.18,(오열주의) 자신의 자리는 이미 없다고 생각하는 김태희를 두 번 놔줄 수 없는 이규형의 선택,376,517,408,2020.04.19,14
4888,http://www.tving.com/pick/player/top/PKC-1335936,슬기로운 의사생활,2020.04.16,"김대명vs전미도, 사랑 대신 우정 택한 조정석 #엇갈린_마음",363,2890,1714,2020.04.19,14
4889,http://www.tving.com/pick/player/top/PKC-1335883,슬기로운 의사생활,2020.04.16,조정석♡고아라 헤어진 이유? (구내식당 인기 폭발♨),352,5135,3880,2020.04.19,14
4890,http://www.tving.com/pick/player/top/PKC-1337038,"하이바이, 마마!",2020.04.18,＂왜 다 나한테 미안해요＂  홀로 버티는 고보결의 오열,341,472,377,2020.04.19,14
4891,http://www.tving.com/pick/player/top/PKC-1336303,놀라운 토요일-도레미마켓,2020.04.17,[선공개] 창민이는 유노윤호 노래 다 알잖아 그치? 그치? 그치?,330,1123,1035,2020.04.19,14
4892,http://www.tving.com/pick/player/top/PKC-1336302,놀라운 토요일-도레미마켓,2020.04.17,[선공개] 놀토 세번이면 진행도 한다 (창민아 솔로 축하한드앍),329,903,819,2020.04.19,14
4893,http://www.tving.com/pick/player/top/PKC-1336837,코미디빅리그,2020.04.18,[선공개] 이것은 연기인가 개그인가.. 그것이 코빅이로다!,328,1497,1409,2020.04.19,14
4894,http://www.tving.com/pick/player/top/PKC-1335935,슬기로운 의사생활,2020.04.16,풋풋했던 그때를 떠올리며 부르는 '시청 앞 지하철역에서♪',324,1773,1160,2020.04.19,14
4895,http://www.tving.com/pick/player/top/PKC-1337017,"하이바이, 마마!",2020.04.18,제자리 찾아 살길 바라는 신동미 향한 김태희의 진심 #포기가_아닌_인정,323,423,279,2020.04.19,14
4896,http://www.tving.com/pick/player/top/PKC-1337032,"하이바이, 마마!",2020.04.18,＂내가 오빠 버릴래＂ 결국 이규형 위해 먼저 손 놓은 고보결ㅠㅠ,321,432,356,2020.04.19,14
4897,http://www.tving.com/pick/player/top/PKC-1337034,"하이바이, 마마!",2020.04.18,손녀 기다리는 김미경 알았던 고보결의 배려 (당신...1004의 환생...),318,493,365,2020.04.19,14
4898,http://www.tving.com/pick/player/top/PKC-1337023,"하이바이, 마마!",2020.04.18,진실을 전해주세요ㅠㅠ강빈의 억울한 죽음 밝혀줄 유일한 구세주=오의식,316,423,339,2020.04.19,14
4899,http://www.tving.com/pick/player/top/PKC-1336536,"하이바이, 마마!",2020.04.17,"사랑했고, 사랑하는 강화유리 착붙씬.zip [1탄]",306,672,591,2020.04.19,14
4900,http://www.tving.com/pick/player/top/PKC-1335888,슬기로운 의사생활,2020.04.16,머리채 싸움♨ 헛소리(?)하는 조정석 때문에 그라데이션 분노 폭발한 정경호!,306,2418,1571,2020.04.19,14
4901,http://www.tving.com/pick/player/top/PKC-1337044,"하이바이, 마마!",2020.04.18,죽고 나서야 안 엄마의 마음...강빈의 뒤늦은 진심을 대신 전하는 오의식,304,413,324,2020.04.19,14
4902,http://www.tving.com/pick/player/top/PKC-1336300,놀라운 토요일-도레미마켓,2020.04.17,[선공개] 놀토에 전지현이 왔다!!!!!!?,303,1825,1727,2020.04.19,14
4903,http://www.tving.com/pick/player/top/PKC-1335926,슬기로운 의사생활,2020.04.16,곱창 머리끈으로 이어진 조정석과 전미도의 첫 만남!,298,2035,1499,2020.04.19,14
4904,http://www.tving.com/pick/player/top/PKC-1337033,"하이바이, 마마!",2020.04.18,내 마음 아는 건 엄마밖에 없다♡ 자나깨나 딸내미 생각뿐인 김미경을 다독이는 김태희,293,374,303,2020.04.19,14
4905,http://www.tving.com/pick/player/top/PKC-1337146,부부의 세계,2020.04.18,[9회 예고] 너랑 내 문제에 다경이 끌어들이지 말라고!,291,412,257,2020.04.19,14
4906,http://www.tving.com/pick/player/top/PKC-1336632,김창옥 쇼,2020.04.17,"물 마중 같은 김호중의 노래 '그대 내게 행복을 주는 사람' & 셀프 물 마중, 포옹법",289,1185,996,2020.04.19,14
4907,http://www.tving.com/pick/player/top/PKC-1335882,슬기로운 의사생활,2020.04.16,"조정석x전미도의 온도 차이, 나이트 죽돌이와 자연인 그 어딘가...!",282,3023,1964,2020.04.19,14
4908,http://www.tving.com/pick/player/top/PKC-1337015,"하이바이, 마마!",2020.04.18,"※사이다복수※ 이시우, 가족 능욕한 양경원에 멱살잡이♨",278,474,342,2020.04.19,14
4909,http://www.tving.com/pick/player/top/PKC-1337145,부부의 세계,2020.04.18,[엔딩] 한소희의 마지막 찬성 표로 '여우회'에 입성한 김희애..!,276,411,247,2020.04.19,14
4910,http://www.tving.com/pick/player/top/PKC-1336537,"하이바이, 마마!",2020.04.17,"사랑했고, 사랑하는 강화유리 착붙씬.zip [2탄]",276,733,625,2020.04.19,14
4911,http://www.tving.com/pick/player/top/PKC-1337077,루갈,2020.04.18,"김민상, 약물 사용해 고용덕 취조 시작! (ft.타깃 박성웅)",272,289,263,2020.04.19,14
4912,http://www.tving.com/pick/player/top/PKC-1337088,루갈,2020.04.18,"*밀회* 최진혁X한지완, 박성웅 처리할 플랜 설계!",271,285,266,2020.04.19,14
4913,http://www.tving.com/pick/player/top/PKC-1335917,슬기로운 의사생활,2020.04.16,전미도 걱정에 잠도 안 자고 달려온 조정석 ′걱정돼서..′,271,1919,1263,2020.04.19,14
4914,http://www.tving.com/pick/player/top/PKC-1335897,슬기로운 의사생활,2020.04.16,＂까였다고 봐야죠(풉)＂ 정경호 연애 고나리하는 정문성 (ft. 낭만닥터 조정석),271,1845,1171,2020.04.19,14
4915,http://www.tving.com/pick/player/top/PKC-1337025,"하이바이, 마마!",2020.04.18,＂조금만 못됐으면 좋았겠다＂ 서로의 마음을 더 잘알아서 괴로운 김태희X고보결,268,385,310,2020.04.19,14
4916,http://www.tving.com/pick/player/top/PKC-1337137,더블 캐스팅,2020.04.19,"임베르, 나베르가 부르는 뮤지컬 ＜베르테르＞ 중 '발길을 뗄 수 없으면'",266,321,247,2020.04.19,14
4917,http://www.tving.com/pick/player/top/PKC-1337074,루갈,2020.04.18,"생사의 갈림길에 선 박성웅, 최진혁의 선택은?!",263,282,255,2020.04.19,14
4918,http://www.tving.com/pick/player/top/PKC-1336038,메모리스트,2020.04.16,[13화 예고] 지우개 유력 용의자로 쫓기는 유승호,262,589,454,2020.04.19,14
4919,http://www.tving.com/pick/player/top/PKC-1335632,편 먹고 갈래요? ＜밥블레스유 2＞,2020.04.16,(예고) 요리 실력자 인생언니 옥주현!! (ft.달고나 커피),260,2901,2806,2020.04.19,14
4920,http://www.tving.com/pick/player/top/PKC-1337127,부부의 세계,2020.04.18,박해준-이무생의 기싸움 ＂나중에 다시 오시겠어요?＂,258,369,236,2020.04.19,14
4921,http://www.tving.com/pick/player/top/PKC-1335899,슬기로운 의사생활,2020.04.16,유연석 문자에 주책맞게 두근대는 신현빈의 심장 (ft. 깻잎 로맨스),256,1629,1077,2020.04.19,14
4922,http://www.tving.com/pick/player/top/PKC-1337054,부부의 세계,2020.04.18,부모의 이혼에 죄책감을 가진 아들… 충격받은 김희애,254,400,235,2020.04.19,14
4923,http://www.tving.com/pick/player/top/PKC-1337047,부부의 세계,2020.04.18,"김희애를 향한 경고 ＂조심해요, 만만한 사람들 아니니까＂",248,383,226,2020.04.19,14
4924,http://www.tving.com/pick/player/top/PKC-1337124,루갈,2020.04.19,[8화 예고] 지옥을 예고하는 박성웅! “죄다 죽여”,243,261,239,2020.04.19,14
4925,http://www.tving.com/pick/player/top/PKC-1331901,슬기로운 의사생활,2020.04.09,"[6화 예고] 티 나는 신현빈의 짝사랑, 유연석도 알고 있다?!",242,11809,5323,2020.04.19,14
4926,http://www.tving.com/pick/player/top/PKC-1337003,"하이바이, 마마!",2020.04.18,＂49일 뒤에 죽어＂ 자리를 되찾지 못한 김태희의 운명 알게된 이규형,236,468,324,2020.04.19,14
4927,http://www.tving.com/pick/player/top/PKC-1331902,슬기로운 의사생활,2020.04.09,[6화 미리보기] 씩씩한 척하는 전미도에게 생긴... 절망적인 일은?,236,12013,5139,2020.04.19,14
4928,http://www.tving.com/pick/player/top/PKC-1337002,"하이바이, 마마!",2020.04.18,[프롤로그] 내 인생의 '내일'. 오늘보다 내일이 더 기다려지는 이유,230,376,277,2020.04.19,14
4929,http://www.tving.com/pick/player/top/PKC-1336832,"하이바이, 마마!",2020.04.18,"재생 누르는 순간 눈물샘 폭발하는 프롤로그&에필로그 맛집 ＜하이바이,마마!＞",229,452,339,2020.04.19,14
4930,http://www.tving.com/pick/player/top/PKC-1337076,루갈,2020.04.18,박성웅 '민간 군사 기업' 계획 수포로 돌아가?!,226,245,219,2020.04.19,14
4931,http://www.tving.com/pick/player/top/PKC-1337112,부부의 세계,2020.04.18,집에 홀로 있던 김희애에게 들이닥친 또 한 번의 급습!,222,341,202,2020.04.19,14
4932,http://www.tving.com/pick/player/top/PKC-1337079,루갈,2020.04.18,고용덕이 살아남을 수 있었던 이유 (ft.루갈 본부 감금),221,240,216,2020.04.19,14
4933,http://www.tving.com/pick/player/top/PKC-1337144,부부의 세계,2020.04.18,"김희애, 한소희를 향한 경고 ＂너도 조심해＂",220,315,198,2020.04.19,14
4934,http://www.tving.com/pick/player/top/PKC-1337097,부부의 세계,2020.04.18,김희애를 끌어내리려는 '계획'을 우연히 들은 심은우,217,332,201,2020.04.19,14
4935,http://www.tving.com/pick/player/top/PKC-1337083,더블 캐스팅,2020.04.18,임규형의 명예 회복?! 뮤지컬 ＜매디슨 카운티의 다리＞ 중 '내게 남은 건 그대',214,237,189,2020.04.19,14
4936,http://www.tving.com/pick/player/top/PKC-1336836,코미디빅리그,2020.04.18,[선공개] 국주의 마음을 둘러싼 그들의 치열한 신경전!,202,990,911,2020.04.19,14
4937,http://www.tving.com/pick/player/top/PKC-1337075,루갈,2020.04.18,"＂지금 어떤 상황인데!＂ 최진혁, 브래들리에 분노 #박성웅_도주",198,218,192,2020.04.19,14
4938,http://www.tving.com/pick/player/top/PKC-1337142,부부의 세계,2020.04.18,싸늘한 경고하는 김희애 ＂내가 도망갈거라 생각했니?＂,198,307,181,2020.04.19,14
4939,http://www.tving.com/pick/player/top/PKC-1337141,부부의 세계,2020.04.18,김희애에게 박해준의 계획을 전하는 심은우…,198,295,180,2020.04.19,14
4940,http://www.tving.com/pick/player/top/PKC-1337080,루갈,2020.04.18,(핫바디♨) 치명적 부상 입은 박성웅 긴급 수술 #발악주의,197,217,191,2020.04.19,14
4941,http://www.tving.com/pick/player/top/PKC-1337117,루갈,2020.04.19,[반전엔딩] 스스로 미끼 된 최진혁 ＂안에서부터 부숴주마＂,194,213,188,2020.04.19,14
4942,http://www.tving.com/pick/player/top/PKC-1337078,루갈,2020.04.18,※갈등※ 최진혁VS조동혁 ＂(박성웅을) 왜 죽이지 않았지?＂,190,207,184,2020.04.19,14
4943,http://www.tving.com/pick/player/top/PKC-1337116,루갈,2020.04.19,"※발각※ 박성웅, 최진혁X한지완 관계 알아채다 #정혜인_탈출",187,202,184,2020.04.19,14
4944,http://www.tving.com/pick/player/top/PKC-1336818,신비아파트 고스트볼 더블X 6개의 예언,2020.04.18,[스페셜] 신비의 신비한 타로 | 벨페고르 편 | 신비아파트   고스트볼 더블X 6개의 예언,187,294,258,2020.04.19,14
4945,http://www.tving.com/pick/player/top/PKC-1337100,루갈,2020.04.18,"※경악※ 루갈 팀, 오과장 납치 소식에 패닉",184,200,180,2020.04.19,14
4946,http://www.tving.com/pick/player/top/PKC-1337093,루갈,2020.04.18,"박성웅, 루갈 닥터 오과장 24시 밀착 마크 지시!",182,195,178,2020.04.19,14
4947,http://www.tving.com/pick/player/top/PKC-1337101,더블 캐스팅,2020.04.18,김원빈의 해석으로 다시 듣는 뮤지컬 ＜지킬 앤 하이드＞의 '지금 이 순간',178,209,162,2020.04.19,14
4949,http://www.tving.com/pick/player/top/PKC-1335954,슬기로운 의사생활,2020.04.16,[7화 미리보기] 수술을 앞둔 유연석에게 발생한 긴급 상황?!,10048,13527,12312,2020.04.19,19
4950,http://www.tving.com/pick/player/top/PKC-1337070,"하이바이, 마마!",2020.04.18,"[16화 예고] 49일이 끝나는 날, 김태희의 마지막 선택은?",4996,5303,4879,2020.04.19,19
4951,http://www.tving.com/pick/player/top/PKC-1337125,루갈,2020.04.19,[8화 예고] “그놈이 원하는 게 제 눈” 아르고스의 미끼가 된 최진혁!,3007,3037,2989,2020.04.19,19
4952,http://www.tving.com/pick/player/top/PKC-1335263,더블 캐스팅,2020.04.15,[예고] 드디어 최종 결승전! 대극장 뮤지컬의 주인공은 과연 누구?!,2761,4734,4324,2020.04.19,19
4953,http://www.tving.com/pick/player/top/PKC-1336997,놀라운 토요일-도레미마켓,2020.04.18,[예고] 놀토에서 터져버린 진혁이의 美친 텐션,2608,3303,3053,2020.04.19,19
4954,http://www.tving.com/pick/player/top/PKC-1337065,"하이바이, 마마!",2020.04.18,김태희에게 주어진 49일 환생의 비밀...드디어 풀렸다?,2035,2412,2053,2020.04.19,19
4955,http://www.tving.com/pick/player/top/PKC-1335646,캐시백,2020.04.16,[예고] '최연소 천하장사' 허선행의 패기 넘치는 ↙피지컬 퍼포먼스↗,1994,5446,5382,2020.04.19,19
4956,http://www.tving.com/pick/player/top/PKC-1336594,겟잇뷰티 2020,2020.04.17,[겟잇뷰티2020]준′s 홈 케어템♥피부 보약 레시피,1419,2466,2460,2020.04.19,19
4957,http://www.tving.com/pick/player/top/PKC-1336835,코미디빅리그,2020.04.18,"[선공개] 황제성 인생, 이제 거품 인정합니다☆",1331,2706,2586,2020.04.19,19
4958,http://www.tving.com/pick/player/top/PKC-1336959,놀라운 토요일-도레미마켓,2020.04.18,원할머니가 부릅니다 '보쌈은 NO',1330,1531,1328,2020.04.19,19
4959,http://www.tving.com/pick/player/top/PKC-1333943,놀라운 토요일-도레미마켓,2020.04.13,[예고] 최강 청력에 분량 스틸 당한 방송쟁이 '조잘귀'의 운명은?,1330,10317,9616,2020.04.19,19
4960,http://www.tving.com/pick/player/top/PKC-1336828,김창옥 쇼,2020.04.18,어렵고 낯선.. 내 안의 힘든 나를 만나다 #김창옥쇼,1314,5899,5138,2020.04.19,19
4961,http://www.tving.com/pick/player/top/PKC-1336981,놀라운 토요일-도레미마켓,2020.04.18,투야 봐♪ 너무 잘 들려서 불안한데?,1105,1303,1136,2020.04.19,19
4962,http://www.tving.com/pick/player/top/PKC-1337209,슬기로운 의사생활,2020.04.19,[메이킹] 뽀시래기 시절 99즈부터 장꾸 99즈까지♥ 오늘도 케미 맛집! (+귀염뽀짝 고아라),1045,1045,1045,2020.04.19,19
4963,http://www.tving.com/pick/player/top/PKC-1336990,놀라운 토요일-도레미마켓,2020.04.18,1년 3개월만에 2연속 1차시도 성공하나요!!!!!(ft.투야 이행시),1044,1231,1085,2020.04.19,19
4964,http://www.tving.com/pick/player/top/PKC-1335946,슬기로운 의사생활,2020.04.16,오늘부터 1일♥ 답변에 광대 승천한 정경호 (ft. 조정석의 헛다리),1037,5514,3505,2020.04.19,19
4965,http://www.tving.com/pick/player/top/PKC-1336950,놀라운 토요일-도레미마켓,2020.04.18,여보세요? 창민X윤호 통화 연결!?,1014,1089,1019,2020.04.19,19
4966,http://www.tving.com/pick/player/top/PKC-1336952,놀라운 토요일-도레미마켓,2020.04.18,간식퀴즈에 진심인 성대낭비 규현!,945,1014,936,2020.04.19,19
4967,http://www.tving.com/pick/player/top/PKC-1336393,수미네 반찬,2020.04.17,"[예고] 글로벌 ′수미네′ 가즈아! 선생님, ′어슷썰기′ 영어로 뭔가요? ㅇ_ㅇ",931,2589,2531,2020.04.19,19
4968,http://www.tving.com/pick/player/top/PKC-1337066,"하이바이, 마마!",2020.04.18,살면서 내 자신보다 더 사랑한 사람. 내 딸을 위해 모든 것을 포기할 수 밖에 없는 김태희,928,1156,938,2020.04.19,19
4969,http://www.tving.com/pick/player/top/PKC-1337085,코미디빅리그,2020.04.18,☆코빅덕질 2회☆ 코빅의 오동이(?) 신규진 편 (feat.선배들의 개그 교실),919,961,838,2020.04.19,19
4970,http://www.tving.com/pick/player/top/PKC-1335949,슬기로운 의사생활,2020.04.16,[7화 예고] '인생이 왜 이렇게 꼬이나...' 맘처럼 되지 않는 인생에 낙담한 쌤들?!,895,4813,3537,2020.04.19,19
4971,http://www.tving.com/pick/player/top/PKC-1336934,놀라운 토요일-도레미마켓,2020.04.18,유노형 미안해 나도 어쩔 수 없는 똥귀인가봐,893,984,883,2020.04.19,19
4972,http://www.tving.com/pick/player/top/PKC-1335177,요즘책방 : 책 읽어드립니다,2020.04.15,한반도 침략의 역사는 '지리'때문?! 지리가 바꾼 우리나라의 운명 [지리의 힘],852,2955,2689,2020.04.19,19
4973,http://www.tving.com/pick/player/top/PKC-1335070,화양연화,2020.04.15,"[D-10 예고] 재현♥지수, 백만 년 동안 사랑할 것",830,1961,1719,2020.04.19,19
4974,http://www.tving.com/pick/player/top/PKC-1336993,놀라운 토요일-도레미마켓,2020.04.18,[미공개] 순수하게 2분동안 춤만 추는 이혜리 세레모니 풀버전.mp4,789,879,822,2020.04.19,19
4975,http://www.tving.com/pick/player/top/PKC-1336939,놀라운 토요일-도레미마켓,2020.04.18,미쳤다! 창민이가 다 맞혔대! (기획제작   도레미),772,830,743,2020.04.19,19
4976,http://www.tving.com/pick/player/top/PKC-1336938,놀라운 토요일-도레미마켓,2020.04.18,최강창민이 말하는 우리 유노형은요...,723,796,734,2020.04.19,19
4977,http://www.tving.com/pick/player/top/PKC-1336956,놀라운 토요일-도레미마켓,2020.04.18,이혜리 폭주! 계속 춤출건데 힝 속았지? ♥,718,812,741,2020.04.19,19
4978,http://www.tving.com/pick/player/top/PKC-1336827,김창옥 쇼,2020.04.18,＂어두운 시기일수록 눈을 감아보면 좋다＂ 김창옥이 전하는 두 번째 위로,717,3374,2754,2020.04.19,19
4979,http://www.tving.com/pick/player/top/PKC-1333613,"하이바이, 마마!",2020.04.12,[15화 예고] 우리 유리 하고싶은 거 다해♥ 김태희x이규형x서우진의 놀이공원에서의 행복한 시간,701,9333,7143,2020.04.19,19
4980,http://www.tving.com/pick/player/top/PKC-1336221,eNEWS24,2020.04.17,"'솔로 데뷔' 마마무(MAMAMOO)솔라(Solar), 걸그룹 이례적 삭발 '파격'",699,1177,1075,2020.04.19,19
4981,http://www.tving.com/pick/player/top/PKC-1335947,슬기로운 의사생활,2020.04.16,[7화 예고] ＂뭔 일 있어?＂ 골프장 사건에 휘말린 정경호?,685,4361,3279,2020.04.19,19
4982,http://www.tving.com/pick/player/top/PKC-1335936,슬기로운 의사생활,2020.04.16,"김대명vs전미도, 사랑 대신 우정 택한 조정석 #엇갈린_마음",682,3209,2033,2020.04.19,19
4983,http://www.tving.com/pick/player/top/PKC-1333056,놀라운 토요일-도레미마켓,2020.04.11,[예고] 창민아!!! 솔로 축하한드앍!!! (ft.찐가족 규현),664,5302,4935,2020.04.19,19
4984,http://www.tving.com/pick/player/top/PKC-1336454,배고픈데 귀찮아?,2020.04.17,김풍의 리빙포인트  떡과 양념이 착 붙는 떡볶이 국물 내는 법?,656,721,703,2020.04.19,19
4985,http://www.tving.com/pick/player/top/PKC-1336632,김창옥 쇼,2020.04.17,"물 마중 같은 김호중의 노래 '그대 내게 행복을 주는 사람' & 셀프 물 마중, 포옹법",655,1551,1362,2020.04.19,19
4986,http://www.tving.com/pick/player/top/PKC-1336951,놀라운 토요일-도레미마켓,2020.04.18,주작방송 놀토! 이렇게 주작만 하고 가도 되나요?,652,718,644,2020.04.19,19
4987,http://www.tving.com/pick/player/top/PKC-1337058,"하이바이, 마마!",2020.04.18,((애틋)) 마냥 행복할 수 없는 김태희X이규형X서우진의 놀이동산 데이트,639,768,671,2020.04.19,19
4988,http://www.tving.com/pick/player/top/PKC-1333610,"하이바이, 마마!",2020.04.12,[15화 예고] ＂내가 오빠 버려줄게..＂ 김태희&이규형을 위해 이혼을 결심한 고보결,630,8199,6321,2020.04.19,19
4989,http://www.tving.com/pick/player/top/PKC-1336446,배고픈데 귀찮아?,2020.04.17,배찮아 8회만에 참을성 한계가 온 주우재ㅋㅋㅋㅋㅋ,626,663,656,2020.04.19,19
4990,http://www.tving.com/pick/player/top/PKC-1336593,겟잇뷰티 2020,2020.04.17,[겟잇뷰티2020]컬러부터 남다른 오블리's 홈 케어템! 대세는 OO팩?,618,794,810,2020.04.19,19
4991,http://www.tving.com/pick/player/top/PKC-1337072,"하이바이, 마마!",2020.04.18," [에필로그] 내 인생의 내일은 어제도, 오늘도 늘 당신이었습니다.",613,659,582,2020.04.19,19
4992,http://www.tving.com/pick/player/top/PKC-1335883,슬기로운 의사생활,2020.04.16,조정석♡고아라 헤어진 이유? (구내식당 인기 폭발♨),602,5385,4130,2020.04.19,19
4993,http://www.tving.com/pick/player/top/PKC-1336591,겟잇뷰티 2020,2020.04.17,"[겟잇뷰티2020]같은 코랄!다른 느낌♥청순 vs 시크,당신 선택한 메이크업은?",597,762,775,2020.04.19,19
4994,http://www.tving.com/pick/player/top/PKC-1337071,"하이바이, 마마!",2020.04.18, [16화 예고] 정말.. 가야겠어? 떠나려는 김태희와 붙잡는 이규형 그리고 이혼을 준비하는 고보결,586,704,548,2020.04.19,19
4995,http://www.tving.com/pick/player/top/PKC-1337013,"하이바이, 마마!",2020.04.18,(오열주의) 자신의 자리는 이미 없다고 생각하는 김태희를 두 번 놔줄 수 없는 이규형의 선택,555,696,587,2020.04.19,19
4996,http://www.tving.com/pick/player/top/PKC-1335935,슬기로운 의사생활,2020.04.16,풋풋했던 그때를 떠올리며 부르는 '시청 앞 지하철역에서♪',537,1986,1373,2020.04.19,19
4997,http://www.tving.com/pick/player/top/PKC-1335888,슬기로운 의사생활,2020.04.16,머리채 싸움♨ 헛소리(?)하는 조정석 때문에 그라데이션 분노 폭발한 정경호!,534,2646,1799,2020.04.19,19
4998,http://www.tving.com/pick/player/top/PKC-1337088,루갈,2020.04.18,"*밀회* 최진혁X한지완, 박성웅 처리할 플랜 설계!",521,535,516,2020.04.19,19
4999,http://www.tving.com/pick/player/top/PKC-1335926,슬기로운 의사생활,2020.04.16,곱창 머리끈으로 이어진 조정석과 전미도의 첫 만남!,520,2257,1721,2020.04.19,19
5000,http://www.tving.com/pick/player/top/PKC-1336302,놀라운 토요일-도레미마켓,2020.04.17,[선공개] 놀토 세번이면 진행도 한다 (창민아 솔로 축하한드앍),518,1092,1008,2020.04.19,19
5001,http://www.tving.com/pick/player/top/PKC-1337077,루갈,2020.04.18,"김민상, 약물 사용해 고용덕 취조 시작! (ft.타깃 박성웅)",507,524,498,2020.04.19,19
5002,http://www.tving.com/pick/player/top/PKC-1336303,놀라운 토요일-도레미마켓,2020.04.17,[선공개] 창민이는 유노윤호 노래 다 알잖아 그치? 그치? 그치?,506,1299,1211,2020.04.19,19
5003,http://www.tving.com/pick/player/top/PKC-1337146,부부의 세계,2020.04.18,[9회 예고] 너랑 내 문제에 다경이 끌어들이지 말라고!,503,624,469,2020.04.19,19
5004,http://www.tving.com/pick/player/top/PKC-1336038,메모리스트,2020.04.16,[13화 예고] 지우개 유력 용의자로 쫓기는 유승호,501,828,693,2020.04.19,19
5005,http://www.tving.com/pick/player/top/PKC-1335917,슬기로운 의사생활,2020.04.16,전미도 걱정에 잠도 안 자고 달려온 조정석 ′걱정돼서..′,493,2141,1485,2020.04.19,19
5006,http://www.tving.com/pick/player/top/PKC-1336837,코미디빅리그,2020.04.18,[선공개] 이것은 연기인가 개그인가.. 그것이 코빅이로다!,484,1653,1565,2020.04.19,19
5007,http://www.tving.com/pick/player/top/PKC-1336300,놀라운 토요일-도레미마켓,2020.04.17,[선공개] 놀토에 전지현이 왔다!!!!!!?,482,2004,1906,2020.04.19,19
5008,http://www.tving.com/pick/player/top/PKC-1335882,슬기로운 의사생활,2020.04.16,"조정석x전미도의 온도 차이, 나이트 죽돌이와 자연인 그 어딘가...!",478,3219,2160,2020.04.19,19
5009,http://www.tving.com/pick/player/top/PKC-1337038,"하이바이, 마마!",2020.04.18,＂왜 다 나한테 미안해요＂  홀로 버티는 고보결의 오열,469,600,505,2020.04.19,19
5010,http://www.tving.com/pick/player/top/PKC-1337032,"하이바이, 마마!",2020.04.18,＂내가 오빠 버릴래＂ 결국 이규형 위해 먼저 손 놓은 고보결ㅠㅠ,467,578,502,2020.04.19,19
5011,http://www.tving.com/pick/player/top/PKC-1335899,슬기로운 의사생활,2020.04.16,유연석 문자에 주책맞게 두근대는 신현빈의 심장 (ft. 깻잎 로맨스),467,1840,1288,2020.04.19,19
5012,http://www.tving.com/pick/player/top/PKC-1335897,슬기로운 의사생활,2020.04.16,＂까였다고 봐야죠(풉)＂ 정경호 연애 고나리하는 정문성 (ft. 낭만닥터 조정석),467,2041,1367,2020.04.19,19
5013,http://www.tving.com/pick/player/top/PKC-1337044,"하이바이, 마마!",2020.04.18,죽고 나서야 안 엄마의 마음...강빈의 뒤늦은 진심을 대신 전하는 오의식,460,569,480,2020.04.19,19
5014,http://www.tving.com/pick/player/top/PKC-1337034,"하이바이, 마마!",2020.04.18,손녀 기다리는 김미경 알았던 고보결의 배려 (당신...1004의 환생...),460,635,507,2020.04.19,19
5015,http://www.tving.com/pick/player/top/PKC-1337017,"하이바이, 마마!",2020.04.18,제자리 찾아 살길 바라는 신동미 향한 김태희의 진심 #포기가_아닌_인정,458,558,414,2020.04.19,19
5016,http://www.tving.com/pick/player/top/PKC-1337023,"하이바이, 마마!",2020.04.18,진실을 전해주세요ㅠㅠ강빈의 억울한 죽음 밝혀줄 유일한 구세주=오의식,442,549,465,2020.04.19,19
5017,http://www.tving.com/pick/player/top/PKC-1337033,"하이바이, 마마!",2020.04.18,내 마음 아는 건 엄마밖에 없다♡ 자나깨나 딸내미 생각뿐인 김미경을 다독이는 김태희,436,517,446,2020.04.19,19
5018,http://www.tving.com/pick/player/top/PKC-1336536,"하이바이, 마마!",2020.04.17,"사랑했고, 사랑하는 강화유리 착붙씬.zip [1탄]",434,800,719,2020.04.19,19
5019,http://www.tving.com/pick/player/top/PKC-1337015,"하이바이, 마마!",2020.04.18,"※사이다복수※ 이시우, 가족 능욕한 양경원에 멱살잡이♨",432,628,496,2020.04.19,19
5020,http://www.tving.com/pick/player/top/PKC-1337074,루갈,2020.04.18,"생사의 갈림길에 선 박성웅, 최진혁의 선택은?!",429,448,421,2020.04.19,19
5021,http://www.tving.com/pick/player/top/PKC-1336818,신비아파트 고스트볼 더블X 6개의 예언,2020.04.18,[스페셜] 신비의 신비한 타로 | 벨페고르 편 | 신비아파트   고스트볼 더블X 6개의 예언,417,524,488,2020.04.19,19
5022,http://www.tving.com/pick/player/top/PKC-1337079,루갈,2020.04.18,고용덕이 살아남을 수 있었던 이유 (ft.루갈 본부 감금),416,435,411,2020.04.19,19
